Date,CPI-U,Month,Year,Item,Region
10/1/1994,169.1,Oct,1994,All Items Less Food & Energy,NY Metro
11/1/1994,168.8,Nov,1994,All Items Less Food & Energy,NY Metro
12/1/1994,168.1,Dec,1994,All Items Less Food & Energy,NY Metro
1/1/1994,164.6,Jan,1994,All Items Less Food & Energy,NY Metro
2/1/1995,169.9,Feb,1995,All Items Less Food & Energy,NY Metro
3/1/1995,170.6,Mar,1995,All Items Less Food & Energy,NY Metro
4/1/1995,170.9,Apr,1995,All Items Less Food & Energy,NY Metro
5/1/1995,171.4,May,1995,All Items Less Food & Energy,NY Metro
6/1/1995,171.6,Jun,1995,All Items Less Food & Energy,NY Metro
7/1/1995,171.6,Jul,1995,All Items Less Food & Energy,NY Metro
8/1/1995,172.4,Aug,1995,All Items Less Food & Energy,NY Metro
9/1/1995,173,Sep,1995,All Items Less Food & Energy,NY Metro
10/1/1995,173.8,Oct,1995,All Items Less Food & Energy,NY Metro
11/1/1995,174.1,Nov,1995,All Items Less Food & Energy,NY Metro
12/1/1995,173.9,Dec,1995,All Items Less Food & Energy,NY Metro
1/1/1995,169.2,Jan,1995,All Items Less Food & Energy,NY Metro
2/1/1996,175.6,Feb,1996,All Items Less Food & Energy,NY Metro
3/1/1996,176.7,Mar,1996,All Items Less Food & Energy,NY Metro
4/1/1996,175.9,Apr,1996,All Items Less Food & Energy,NY Metro
5/1/1996,176.4,May,1996,All Items Less Food & Energy,NY Metro
6/1/1996,176,Jun,1996,All Items Less Food & Energy,NY Metro
7/1/1996,176.5,Jul,1996,All Items Less Food & Energy,NY Metro
8/1/1996,177.4,Aug,1996,All Items Less Food & Energy,NY Metro
9/1/1996,178.2,Sep,1996,All Items Less Food & Energy,NY Metro
10/1/1996,178.5,Oct,1996,All Items Less Food & Energy,NY Metro
11/1/1996,178.4,Nov,1996,All Items Less Food & Energy,NY Metro
12/1/1996,178.3,Dec,1996,All Items Less Food & Energy,NY Metro
1/1/1996,174.6,Jan,1996,All Items Less Food & Energy,NY Metro
2/1/1997,180.2,Feb,1997,All Items Less Food & Energy,NY Metro
3/1/1997,181.1,Mar,1997,All Items Less Food & Energy,NY Metro
4/1/1997,180.9,Apr,1997,All Items Less Food & Energy,NY Metro
5/1/1997,180.6,May,1997,All Items Less Food & Energy,NY Metro
6/1/1997,180.6,Jun,1997,All Items Less Food & Energy,NY Metro
7/1/1997,181.5,Jul,1997,All Items Less Food & Energy,NY Metro
8/1/1997,181.4,Aug,1997,All Items Less Food & Energy,NY Metro
9/1/1997,182.2,Sep,1997,All Items Less Food & Energy,NY Metro
10/1/1997,183.5,Oct,1997,All Items Less Food & Energy,NY Metro
11/1/1997,182.9,Nov,1997,All Items Less Food & Energy,NY Metro
12/1/1997,182.8,Dec,1997,All Items Less Food & Energy,NY Metro
1/1/1997,179,Jan,1997,All Items Less Food & Energy,NY Metro
2/1/1998,184.3,Feb,1998,All Items Less Food & Energy,NY Metro
3/1/1998,184.9,Mar,1998,All Items Less Food & Energy,NY Metro
4/1/1998,184.8,Apr,1998,All Items Less Food & Energy,NY Metro
5/1/1998,184.8,May,1998,All Items Less Food & Energy,NY Metro
6/1/1998,184.8,Jun,1998,All Items Less Food & Energy,NY Metro
7/1/1998,185.3,Jul,1998,All Items Less Food & Energy,NY Metro
8/1/1998,186.1,Aug,1998,All Items Less Food & Energy,NY Metro
9/1/1998,186.4,Sep,1998,All Items Less Food & Energy,NY Metro
10/1/1998,187.1,Oct,1998,All Items Less Food & Energy,NY Metro
11/1/1998,186.8,Nov,1998,All Items Less Food & Energy,NY Metro
12/1/1998,186.8,Dec,1998,All Items Less Food & Energy,NY Metro
1/1/1998,183.1,Jan,1998,All Items Less Food & Energy,NY Metro
2/1/1999,187.4,Feb,1999,All Items Less Food & Energy,NY Metro
3/1/1999,188.2,Mar,1999,All Items Less Food & Energy,NY Metro
4/1/1999,188.2,Apr,1999,All Items Less Food & Energy,NY Metro
5/1/1999,188,May,1999,All Items Less Food & Energy,NY Metro
6/1/1999,188.4,Jun,1999,All Items Less Food & Energy,NY Metro
7/1/1999,188.9,Jul,1999,All Items Less Food & Energy,NY Metro
8/1/1999,189.1,Aug,1999,All Items Less Food & Energy,NY Metro
9/1/1999,189.8,Sep,1999,All Items Less Food & Energy,NY Metro
10/1/1999,190.6,Oct,1999,All Items Less Food & Energy,NY Metro
11/1/1999,190.3,Nov,1999,All Items Less Food & Energy,NY Metro
12/1/1999,190,Dec,1999,All Items Less Food & Energy,NY Metro
1/1/1999,187,Jan,1999,All Items Less Food & Energy,NY Metro
2/1/2000,191.7,Feb,2000,All Items Less Food & Energy,NY Metro
3/1/2000,193,Mar,2000,All Items Less Food & Energy,NY Metro
4/1/2000,192.9,Apr,2000,All Items Less Food & Energy,NY Metro
5/1/2000,192.7,May,2000,All Items Less Food & Energy,NY Metro
6/1/2000,192.8,Jun,2000,All Items Less Food & Energy,NY Metro
7/1/2000,192.9,Jul,2000,All Items Less Food & Energy,NY Metro
8/1/2000,194.1,Aug,2000,All Items Less Food & Energy,NY Metro
9/1/2000,195.2,Sep,2000,All Items Less Food & Energy,NY Metro
10/1/2000,195.9,Oct,2000,All Items Less Food & Energy,NY Metro
11/1/2000,195.5,Nov,2000,All Items Less Food & Energy,NY Metro
12/1/2000,194.8,Dec,2000,All Items Less Food & Energy,NY Metro
1/1/2000,191,Jan,2000,All Items Less Food & Energy,NY Metro
2/1/2001,196.3,Feb,2001,All Items Less Food & Energy,NY Metro
3/1/2001,198,Mar,2001,All Items Less Food & Energy,NY Metro
4/1/2001,198.2,Apr,2001,All Items Less Food & Energy,NY Metro
5/1/2001,198,May,2001,All Items Less Food & Energy,NY Metro
6/1/2001,198.8,Jun,2001,All Items Less Food & Energy,NY Metro
7/1/2001,198.4,Jul,2001,All Items Less Food & Energy,NY Metro
8/1/2001,199.4,Aug,2001,All Items Less Food & Energy,NY Metro
9/1/2001,199.9,Sep,2001,All Items Less Food & Energy,NY Metro
10/1/2001,200.7,Oct,2001,All Items Less Food & Energy,NY Metro
11/1/2001,201.1,Nov,2001,All Items Less Food & Energy,NY Metro
12/1/2001,200.9,Dec,2001,All Items Less Food & Energy,NY Metro
1/1/2001,195.2,Jan,2001,All Items Less Food & Energy,NY Metro
2/1/2002,204.3,Feb,2002,All Items Less Food & Energy,NY Metro
3/1/2002,205.6,Mar,2002,All Items Less Food & Energy,NY Metro
4/1/2002,205.8,Apr,2002,All Items Less Food & Energy,NY Metro
5/1/2002,205.5,May,2002,All Items Less Food & Energy,NY Metro
6/1/2002,204.9,Jun,2002,All Items Less Food & Energy,NY Metro
7/1/2002,205.5,Jul,2002,All Items Less Food & Energy,NY Metro
8/1/2002,207.1,Aug,2002,All Items Less Food & Energy,NY Metro
9/1/2002,207.3,Sep,2002,All Items Less Food & Energy,NY Metro
10/1/2002,207.9,Oct,2002,All Items Less Food & Energy,NY Metro
11/1/2002,207.1,Nov,2002,All Items Less Food & Energy,NY Metro
12/1/2002,206.5,Dec,2002,All Items Less Food & Energy,NY Metro
1/1/2002,202.2,Jan,2002,All Items Less Food & Energy,NY Metro
2/1/2003,208.9,Feb,2003,All Items Less Food & Energy,NY Metro
3/1/2003,209.4,Mar,2003,All Items Less Food & Energy,NY Metro
4/1/2003,209.7,Apr,2003,All Items Less Food & Energy,NY Metro
5/1/2003,210.1,May,2003,All Items Less Food & Energy,NY Metro
6/1/2003,210.1,Jun,2003,All Items Less Food & Energy,NY Metro
7/1/2003,211,Jul,2003,All Items Less Food & Energy,NY Metro
8/1/2003,212.5,Aug,2003,All Items Less Food & Energy,NY Metro
9/1/2003,212.2,Sep,2003,All Items Less Food & Energy,NY Metro
10/1/2003,213.3,Oct,2003,All Items Less Food & Energy,NY Metro
11/1/2003,212.6,Nov,2003,All Items Less Food & Energy,NY Metro
12/1/2003,212.2,Dec,2003,All Items Less Food & Energy,NY Metro
1/1/2003,208.4,Jan,2003,All Items Less Food & Energy,NY Metro
2/1/2004,213.9,Feb,2004,All Items Less Food & Energy,NY Metro
3/1/2004,216.6,Mar,2004,All Items Less Food & Energy,NY Metro
4/1/2004,217.4,Apr,2004,All Items Less Food & Energy,NY Metro
5/1/2004,216.9,May,2004,All Items Less Food & Energy,NY Metro
6/1/2004,217.5,Jun,2004,All Items Less Food & Energy,NY Metro
7/1/2004,217.1,Jul,2004,All Items Less Food & Energy,NY Metro
8/1/2004,217.4,Aug,2004,All Items Less Food & Energy,NY Metro
9/1/2004,218.1,Sep,2004,All Items Less Food & Energy,NY Metro
10/1/2004,219.5,Oct,2004,All Items Less Food & Energy,NY Metro
11/1/2004,218.9,Nov,2004,All Items Less Food & Energy,NY Metro
12/1/2004,218.4,Dec,2004,All Items Less Food & Energy,NY Metro
1/1/2004,212.7,Jan,2004,All Items Less Food & Energy,NY Metro
2/1/2005,221.2,Feb,2005,All Items Less Food & Energy,NY Metro
3/1/2005,225.5,Mar,2005,All Items Less Food & Energy,NY Metro
4/1/2005,224.6,Apr,2005,All Items Less Food & Energy,NY Metro
5/1/2005,222.9,May,2005,All Items Less Food & Energy,NY Metro
6/1/2005,221.5,Jun,2005,All Items Less Food & Energy,NY Metro
7/1/2005,222.7,Jul,2005,All Items Less Food & Energy,NY Metro
8/1/2005,224.4,Aug,2005,All Items Less Food & Energy,NY Metro
9/1/2005,223.6,Sep,2005,All Items Less Food & Energy,NY Metro
10/1/2005,225.5,Oct,2005,All Items Less Food & Energy,NY Metro
11/1/2005,225.1,Nov,2005,All Items Less Food & Energy,NY Metro
12/1/2005,224.1,Dec,2005,All Items Less Food & Energy,NY Metro
1/1/2005,220.4,Jan,2005,All Items Less Food & Energy,NY Metro
2/1/2006,227,Feb,2006,All Items Less Food & Energy,NY Metro
3/1/2006,229.3,Mar,2006,All Items Less Food & Energy,NY Metro
4/1/2006,230.9,Apr,2006,All Items Less Food & Energy,NY Metro
5/1/2006,231.5,May,2006,All Items Less Food & Energy,NY Metro
6/1/2006,231.7,Jun,2006,All Items Less Food & Energy,NY Metro
7/1/2006,231.8,Jul,2006,All Items Less Food & Energy,NY Metro
8/1/2006,233,Aug,2006,All Items Less Food & Energy,NY Metro
9/1/2006,232.9,Sep,2006,All Items Less Food & Energy,NY Metro
10/1/2006,233.6,Oct,2006,All Items Less Food & Energy,NY Metro
11/1/2006,232.9,Nov,2006,All Items Less Food & Energy,NY Metro
12/1/2006,232.4,Dec,2006,All Items Less Food & Energy,NY Metro
1/1/2006,225.2,Jan,2006,All Items Less Food & Energy,NY Metro
2/1/2007,234.378,Feb,2007,All Items Less Food & Energy,NY Metro
3/1/2007,234.982,Mar,2007,All Items Less Food & Energy,NY Metro
4/1/2007,235.702,Apr,2007,All Items Less Food & Energy,NY Metro
5/1/2007,236.297,May,2007,All Items Less Food & Energy,NY Metro
6/1/2007,236.684,Jun,2007,All Items Less Food & Energy,NY Metro
7/1/2007,237.183,Jul,2007,All Items Less Food & Energy,NY Metro
8/1/2007,237.655,Aug,2007,All Items Less Food & Energy,NY Metro
9/1/2007,237.985,Sep,2007,All Items Less Food & Energy,NY Metro
10/1/2007,238.302,Oct,2007,All Items Less Food & Energy,NY Metro
11/1/2007,237.875,Nov,2007,All Items Less Food & Energy,NY Metro
12/1/2007,237.345,Dec,2007,All Items Less Food & Energy,NY Metro
1/1/2007,232.44,Jan,2007,All Items Less Food & Energy,NY Metro
2/1/2008,238.911,Feb,2008,All Items Less Food & Energy,NY Metro
3/1/2008,240.98,Mar,2008,All Items Less Food & Energy,NY Metro
4/1/2008,240.489,Apr,2008,All Items Less Food & Energy,NY Metro
5/1/2008,241.256,May,2008,All Items Less Food & Energy,NY Metro
6/1/2008,241.782,Jun,2008,All Items Less Food & Energy,NY Metro
7/1/2008,242.923,Jul,2008,All Items Less Food & Energy,NY Metro
8/1/2008,244.264,Aug,2008,All Items Less Food & Energy,NY Metro
9/1/2008,245.494,Sep,2008,All Items Less Food & Energy,NY Metro
10/1/2008,245.648,Oct,2008,All Items Less Food & Energy,NY Metro
11/1/2008,244.187,Nov,2008,All Items Less Food & Energy,NY Metro
12/1/2008,243.559,Dec,2008,All Items Less Food & Energy,NY Metro
1/1/2008,237.232,Jan,2008,All Items Less Food & Energy,NY Metro
2/1/2009,245.552,Feb,2009,All Items Less Food & Energy,NY Metro
3/1/2009,246.322,Mar,2009,All Items Less Food & Energy,NY Metro
4/1/2009,247.053,Apr,2009,All Items Less Food & Energy,NY Metro
5/1/2009,246.949,May,2009,All Items Less Food & Energy,NY Metro
6/1/2009,246.276,Jun,2009,All Items Less Food & Energy,NY Metro
7/1/2009,246.879,Jul,2009,All Items Less Food & Energy,NY Metro
8/1/2009,247.763,Aug,2009,All Items Less Food & Energy,NY Metro
9/1/2009,248.298,Sep,2009,All Items Less Food & Energy,NY Metro
10/1/2009,248.79,Oct,2009,All Items Less Food & Energy,NY Metro
11/1/2009,248.244,Nov,2009,All Items Less Food & Energy,NY Metro
12/1/2009,247.936,Dec,2009,All Items Less Food & Energy,NY Metro
1/1/2009,244.019,Jan,2009,All Items Less Food & Energy,NY Metro
2/1/2010,248.241,Feb,2010,All Items Less Food & Energy,NY Metro
3/1/2010,249.539,Mar,2010,All Items Less Food & Energy,NY Metro
4/1/2010,249.465,Apr,2010,All Items Less Food & Energy,NY Metro
5/1/2010,250.063,May,2010,All Items Less Food & Energy,NY Metro
6/1/2010,250.069,Jun,2010,All Items Less Food & Energy,NY Metro
7/1/2010,250.67,Jul,2010,All Items Less Food & Energy,NY Metro
8/1/2010,251.262,Aug,2010,All Items Less Food & Energy,NY Metro
9/1/2010,251.438,Sep,2010,All Items Less Food & Energy,NY Metro
10/1/2010,251.646,Oct,2010,All Items Less Food & Energy,NY Metro
11/1/2010,250.99,Nov,2010,All Items Less Food & Energy,NY Metro
12/1/2010,250.273,Dec,2010,All Items Less Food & Energy,NY Metro
1/1/2010,248.014,Jan,2010,All Items Less Food & Energy,NY Metro
2/1/2011,251.6,Feb,2011,All Items Less Food & Energy,NY Metro
3/1/2011,252.737,Mar,2011,All Items Less Food & Energy,NY Metro
4/1/2011,253.069,Apr,2011,All Items Less Food & Energy,NY Metro
5/1/2011,253.955,May,2011,All Items Less Food & Energy,NY Metro
6/1/2011,254.655,Jun,2011,All Items Less Food & Energy,NY Metro
7/1/2011,255.194,Jul,2011,All Items Less Food & Energy,NY Metro
8/1/2011,256.774,Aug,2011,All Items Less Food & Energy,NY Metro
9/1/2011,257.439,Sep,2011,All Items Less Food & Energy,NY Metro
10/1/2011,257.837,Oct,2011,All Items Less Food & Energy,NY Metro
11/1/2011,257.213,Nov,2011,All Items Less Food & Energy,NY Metro
12/1/2011,256.281,Dec,2011,All Items Less Food & Energy,NY Metro
1/1/2011,250.514,Jan,2011,All Items Less Food & Energy,NY Metro
2/1/2012,257.658,Feb,2012,All Items Less Food & Energy,NY Metro
3/1/2012,259.089,Mar,2012,All Items Less Food & Energy,NY Metro
4/1/2012,259.389,Apr,2012,All Items Less Food & Energy,NY Metro
5/1/2012,259.883,May,2012,All Items Less Food & Energy,NY Metro
6/1/2012,260.19,Jun,2012,All Items Less Food & Energy,NY Metro
7/1/2012,259.742,Jul,2012,All Items Less Food & Energy,NY Metro
8/1/2012,260.93,Aug,2012,All Items Less Food & Energy,NY Metro
9/1/2012,261.454,Sep,2012,All Items Less Food & Energy,NY Metro
10/1/2012,261.651,Oct,2012,All Items Less Food & Energy,NY Metro
11/1/2012,261.476,Nov,2012,All Items Less Food & Energy,NY Metro
12/1/2012,261.391,Dec,2012,All Items Less Food & Energy,NY Metro
1/1/2012,256.953,Jan,2012,All Items Less Food & Energy,NY Metro
2/1/2013,263.66,Feb,2013,All Items Less Food & Energy,NY Metro
3/1/2013,264.509,Mar,2013,All Items Less Food & Energy,NY Metro
4/1/2013,264.223,Apr,2013,All Items Less Food & Energy,NY Metro
5/1/2013,264.766,May,2013,All Items Less Food & Energy,NY Metro
6/1/2013,264.959,Jun,2013,All Items Less Food & Energy,NY Metro
7/1/2013,265.134,Jul,2013,All Items Less Food & Energy,NY Metro
8/1/2013,266.055,Aug,2013,All Items Less Food & Energy,NY Metro
9/1/2013,266.59,Sep,2013,All Items Less Food & Energy,NY Metro
10/1/2013,266.581,Oct,2013,All Items Less Food & Energy,NY Metro
11/1/2013,267.262,Nov,2013,All Items Less Food & Energy,NY Metro
12/1/2013,266.417,Dec,2013,All Items Less Food & Energy,NY Metro
1/1/2013,262.102,Jan,2013,All Items Less Food & Energy,NY Metro
2/1/2014,267.424,Feb,2014,All Items Less Food & Energy,NY Metro
3/1/2014,268.153,Mar,2014,All Items Less Food & Energy,NY Metro
4/1/2014,268.583,Apr,2014,All Items Less Food & Energy,NY Metro
5/1/2014,269.379,May,2014,All Items Less Food & Energy,NY Metro
6/1/2014,269.435,Jun,2014,All Items Less Food & Energy,NY Metro
7/1/2014,269.426,Jul,2014,All Items Less Food & Energy,NY Metro
8/1/2014,269.964,Aug,2014,All Items Less Food & Energy,NY Metro
9/1/2014,270.284,Sep,2014,All Items Less Food & Energy,NY Metro
10/1/2014,270.634,Oct,2014,All Items Less Food & Energy,NY Metro
11/1/2014,270.148,Nov,2014,All Items Less Food & Energy,NY Metro
12/1/2014,269.246,Dec,2014,All Items Less Food & Energy,NY Metro
1/1/2014,267.337,Jan,2014,All Items Less Food & Energy,NY Metro
2/1/2015,271.518,Feb,2015,All Items Less Food & Energy,NY Metro
3/1/2015,272.499,Mar,2015,All Items Less Food & Energy,NY Metro
4/1/2015,272.868,Apr,2015,All Items Less Food & Energy,NY Metro
5/1/2015,273.386,May,2015,All Items Less Food & Energy,NY Metro
6/1/2015,273.167,Jun,2015,All Items Less Food & Energy,NY Metro
7/1/2015,273.229,Jul,2015,All Items Less Food & Energy,NY Metro
8/1/2015,274.19,Aug,2015,All Items Less Food & Energy,NY Metro
9/1/2015,275.679,Sep,2015,All Items Less Food & Energy,NY Metro
10/1/2015,276.144,Oct,2015,All Items Less Food & Energy,NY Metro
11/1/2015,275.574,Nov,2015,All Items Less Food & Energy,NY Metro
12/1/2015,274.92,Dec,2015,All Items Less Food & Energy,NY Metro
1/1/2015,270.787,Jan,2015,All Items Less Food & Energy,NY Metro
2/1/2016,277.089,Feb,2016,All Items Less Food & Energy,NY Metro
3/1/2016,277.412,Mar,2016,All Items Less Food & Energy,NY Metro
4/1/2016,277.696,Apr,2016,All Items Less Food & Energy,NY Metro
5/1/2016,278.532,May,2016,All Items Less Food & Energy,NY Metro
6/1/2016,278.421,Jun,2016,All Items Less Food & Energy,NY Metro
7/1/2016,278.481,Jul,2016,All Items Less Food & Energy,NY Metro
8/1/2016,279.577,Aug,2016,All Items Less Food & Energy,NY Metro
9/1/2016,279.961,Sep,2016,All Items Less Food & Energy,NY Metro
10/1/2016,280.459,Oct,2016,All Items Less Food & Energy,NY Metro
11/1/2016,280.534,Nov,2016,All Items Less Food & Energy,NY Metro
12/1/2016,280.307,Dec,2016,All Items Less Food & Energy,NY Metro
1/1/2016,275.51,Jan,2016,All Items Less Food & Energy,NY Metro
2/1/2017,282.446,Feb,2017,All Items Less Food & Energy,NY Metro
3/1/2017,282.391,Mar,2017,All Items Less Food & Energy,NY Metro
4/1/2017,282.411,Apr,2017,All Items Less Food & Energy,NY Metro
5/1/2017,282.368,May,2017,All Items Less Food & Energy,NY Metro
6/1/2017,282.754,Jun,2017,All Items Less Food & Energy,NY Metro
7/1/2017,282.273,Jul,2017,All Items Less Food & Energy,NY Metro
8/1/2017,282.983,Aug,2017,All Items Less Food & Energy,NY Metro
9/1/2017,283.583,Sep,2017,All Items Less Food & Energy,NY Metro
10/1/2017,283.881,Oct,2017,All Items Less Food & Energy,NY Metro
11/1/2017,283.483,Nov,2017,All Items Less Food & Energy,NY Metro
12/1/2017,283.356,Dec,2017,All Items Less Food & Energy,NY Metro
1/1/2017,281.488,Jan,2017,All Items Less Food & Energy,NY Metro
2/1/2018,285.833,Feb,2018,All Items Less Food & Energy,NY Metro
3/1/2018,285.91,Mar,2018,All Items Less Food & Energy,NY Metro
4/1/2018,286.247,Apr,2018,All Items Less Food & Energy,NY Metro
5/1/2018,286.474,May,2018,All Items Less Food & Energy,NY Metro
6/1/2018,286.132,Jun,2018,All Items Less Food & Energy,NY Metro
7/1/2018,286.094,Jul,2018,All Items Less Food & Energy,NY Metro
8/1/2018,287.031,Aug,2018,All Items Less Food & Energy,NY Metro
9/1/2018,288.048,Sep,2018,All Items Less Food & Energy,NY Metro
10/1/2018,288.066,Oct,2018,All Items Less Food & Energy,NY Metro
11/1/2018,287.979,Nov,2018,All Items Less Food & Energy,NY Metro
12/1/2018,287.724,Dec,2018,All Items Less Food & Energy,NY Metro
1/1/2018,284.608,Jan,2018,All Items Less Food & Energy,NY Metro
2/1/2019,290.525,Feb,2019,All Items Less Food & Energy,NY Metro
3/1/2019,290.772,Mar,2019,All Items Less Food & Energy,NY Metro
4/1/2019,291.529,Apr,2019,All Items Less Food & Energy,NY Metro
5/1/2019,292.048,May,2019,All Items Less Food & Energy,NY Metro
6/1/2019,292.408,Jun,2019,All Items Less Food & Energy,NY Metro
7/1/2019,292.768,Jul,2019,All Items Less Food & Energy,NY Metro
8/1/2019,293.719,Aug,2019,All Items Less Food & Energy,NY Metro
9/1/2019,293.964,Sep,2019,All Items Less Food & Energy,NY Metro
10/1/2019,294.023,Oct,2019,All Items Less Food & Energy,NY Metro
11/1/2019,294.338,Nov,2019,All Items Less Food & Energy,NY Metro
12/1/2019,294.57,Dec,2019,All Items Less Food & Energy,NY Metro
1/1/2019,289.192,Jan,2019,All Items Less Food & Energy,NY Metro
2/1/2020,298.055,Feb,2020,All Items Less Food & Energy,NY Metro
3/1/2020,297.954,Mar,2020,All Items Less Food & Energy,NY Metro
4/1/2020,296.045,Apr,2020,All Items Less Food & Energy,NY Metro
5/1/2020,297.611,May,2020,All Items Less Food & Energy,NY Metro
6/1/2020,296.928,Jun,2020,All Items Less Food & Energy,NY Metro
7/1/2020,298.894,Jul,2020,All Items Less Food & Energy,NY Metro
8/1/2020,299.026,Aug,2020,All Items Less Food & Energy,NY Metro
9/1/2020,300.415,Sep,2020,All Items Less Food & Energy,NY Metro
10/1/2020,299.979,Oct,2020,All Items Less Food & Energy,NY Metro
11/1/2020,298.888,Nov,2020,All Items Less Food & Energy,NY Metro
12/1/2020,299.496,Dec,2020,All Items Less Food & Energy,NY Metro
1/1/2020,296.892,Jan,2020,All Items Less Food & Energy,NY Metro
2/1/2021,300.637,Feb,2021,All Items Less Food & Energy,NY Metro
3/1/2021,302.1,Mar,2021,All Items Less Food & Energy,NY Metro
4/1/2021,303.634,Apr,2021,All Items Less Food & Energy,NY Metro
5/1/2021,305.062,May,2021,All Items Less Food & Energy,NY Metro
6/1/2021,307.797,Jun,2021,All Items Less Food & Energy,NY Metro
7/1/2021,306.931,Jul,2021,All Items Less Food & Energy,NY Metro
8/1/2021,306.748,Aug,2021,All Items Less Food & Energy,NY Metro
9/1/2021,307.879,Sep,2021,All Items Less Food & Energy,NY Metro
10/1/2021,308.434,Oct,2021,All Items Less Food & Energy,NY Metro
11/1/2021,309.172,Nov,2021,All Items Less Food & Energy,NY Metro
12/1/2021,308.535,Dec,2021,All Items Less Food & Energy,NY Metro
1/1/2021,300.345,Jan,2021,All Items Less Food & Energy,NY Metro
2/1/2022,312.563,Feb,2022,All Items Less Food & Energy,NY Metro
3/1/2022,314.449,Mar,2022,All Items Less Food & Energy,NY Metro
4/1/2022,316.879,Apr,2022,All Items Less Food & Energy,NY Metro
5/1/2022,316.14,May,2022,All Items Less Food & Energy,NY Metro
6/1/2022,320.418,Jun,2022,All Items Less Food & Energy,NY Metro
7/1/2022,,Jul,2022,All Items Less Food & Energy,NY Metro
8/1/2022,,Aug,2022,All Items Less Food & Energy,NY Metro
9/1/2022,,Sep,2022,All Items Less Food & Energy,NY Metro
10/1/2022,,Oct,2022,All Items Less Food & Energy,NY Metro
11/1/2022,,Nov,2022,All Items Less Food & Energy,NY Metro
12/1/2022,,Dec,2022,All Items Less Food & Energy,NY Metro
1/1/2022,310.174,Jan,2022,All Items Less Food & Energy,NY Metro
2/1/1980,73.9,Feb,1980,Electricity,NY Metro
3/1/1980,74.2,Mar,1980,Electricity,NY Metro
4/1/1980,72.5,Apr,1980,Electricity,NY Metro
5/1/1980,73.7,May,1980,Electricity,NY Metro
6/1/1980,80.8,Jun,1980,Electricity,NY Metro
7/1/1980,83.8,Jul,1980,Electricity,NY Metro
8/1/1980,83.7,Aug,1980,Electricity,NY Metro
9/1/1980,84.5,Sep,1980,Electricity,NY Metro
10/1/1980,81.2,Oct,1980,Electricity,NY Metro
11/1/1980,78.3,Nov,1980,Electricity,NY Metro
12/1/1980,83.6,Dec,1980,Electricity,NY Metro
1/1/1980,71.6,Jan,1980,Electricity,NY Metro
2/1/1981,87.3,Feb,1981,Electricity,NY Metro
3/1/1981,88.8,Mar,1981,Electricity,NY Metro
4/1/1981,94.2,Apr,1981,Electricity,NY Metro
5/1/1981,91.7,May,1981,Electricity,NY Metro
6/1/1981,100.1,Jun,1981,Electricity,NY Metro
7/1/1981,98.1,Jul,1981,Electricity,NY Metro
8/1/1981,100,Aug,1981,Electricity,NY Metro
9/1/1981,99.7,Sep,1981,Electricity,NY Metro
10/1/1981,97,Oct,1981,Electricity,NY Metro
11/1/1981,92.9,Nov,1981,Electricity,NY Metro
12/1/1981,94.5,Dec,1981,Electricity,NY Metro
1/1/1981,85,Jan,1981,Electricity,NY Metro
2/1/1982,89.6,Feb,1982,Electricity,NY Metro
3/1/1982,92.2,Mar,1982,Electricity,NY Metro
